address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,127492,25.210954051524,55.276446640427,Dubai,"مطَار دبَي (مَبْنَى 1_الْقَادِمُون)",51a9aa67498ea24ab0bcb068,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=127492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127492
,poi,127493,25.122775935024,55.396432941879,Dubai,"Academic City Road",51a9cdd5498ebb2eeb1cf66d,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127493
,poi,127494,25.148927,55.211426,Dubai,"Chiropractic Health & Physio Polyclinic",51a9da7b498eedc5f9243858,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127494,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127494
,poi,127497,25.074642181396,55.136680603027,Dubai,"Marina Yacht Dinner Cruise",51aa1d0f498e59e83a205a0c,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127497
,poi,127498,25.272551744742,55.315874578335,Dubai,"Fish Round About",51aa37f7498e2fe973c79184,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127498
"ام الرمول مبنا هيئة الطرق القديم",poi,127503,25.24,55.3704,Dubai,"مؤسسة محمد بن راشد للاسكان",51aafbef498e9a481ff7aac4,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127503
,poi,127504,25.259670257568,55.330772399902,Dubai,"Consulate General of the Republic of Mozambique",51ab1f71498e407e96c34de3,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=127504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127504
,poi,127507,25.264873504639,55.383125305176,Dubai,"Ministry of Interior",51ab54c1498ed3e626cb2dd8,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127507
,poi,127508,25.16263,55.238758,Dubai,"Iloilo Doctor's Hospital",51ab58ea498ed257dcb53999,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127508
,poi,127511,25.233399767111,55.318007469177,Dubai,"BR Medical Suites",51ab81cfabd8b444f69cc494,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127511
"Al Twar1",poi,127514,25.267745128031,55.355131420484,Dubai,"New T2 Departure",51acc166498eb1a57775f093,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127514,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127514
AlMankhool,poi,127516,25.251225,55.291101,Dubai,"Dubai Public Library - AlMankhool",51ad6eb7498efcff70dddf87,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=127516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127516
دبي,poi,127524,25.1413,55.2189,Dubai,"مستشفى القرهود الخاص",51ae3590498e8a3e50940256,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127524,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127524
"Dubai International Airport",poi,127525,25.249668530823,55.35191155994,Dubai,"Baggage Claim Terminal 1",51ae40e5498e4599d3cb4a74,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127525,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127525
,poi,127527,25.255193,55.33689,Dubai,"خلصنا من الشارقه",51aeeb90498e35bd75cc343d,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127527
,poi,127528,25.226727457642,55.320967024059,Dubai,"Jalila Children's Hospital",51aeeb9a498e65760b5960f8,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127528
"24th Street,  Sameya Khalifa Mohd Alfuqaei",poi,127532,25.260360717773,55.42289352417,Dubai,"Access Clinic",51aefaf5498e86292a876e9b,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127532,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127532
"شارع الخيل ١",poi,127534,25.094687,55.179334,Dubai,"ضايع على الخفيف",51af1693498e48ffbaca18e9,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127534,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127534
,poi,127535,25.131172302093,55.218587261014,Dubai,"Europcar Internet City",51af2ada498ef96b21324bd1,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=127535,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127535
,poi,127549,25.270798,55.326229,Dubai,"Отдых В Дубай🌞🏊",51b0f55d498e98d51a93e503,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127549
,poi,127556,25.184597438021,55.238266841762,Dubai,"Orient Clinic Jumeirah",51b1df66498e2edd3402f9e8,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127556
UAE,poi,127567,25.196266174316,55.397228240967,Dubai,alsharqh,51b35b53498ebe9d404d4f4a,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127567
,poi,127570,25.260238,55.366312,Dubai,"Gate E24",51b3feeb498e2c9c76082030,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127570
,poi,127571,25.24093361693,55.30398437292,Dubai,"Al Karama Medical Fitness Center",51b41755498edc914fdef251,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127571,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127571
,poi,127576,25.266869,55.330906,Dubai,"RTA Licensing Dept, Deira",51b47539498e0b23bb90798c,0,"Police Station",http://tour-pedia.org/api/getPlaceDetails?id=127576,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127576
,poi,127580,25.042881767982,55.302521159202,Dubai,"Emirates Road [611]",51b497c9498edca48dd612b2,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127580,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127580
,poi,127583,25.22743541036,55.289418133139,Dubai,"Swiss consulate",51b5a621498e64beea2db4b4,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127583,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127583
,poi,127585,25.288836,55.363327,Dubai,تسهيل,51b5e56b498e0b23c83f7de3,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127585,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127585
,poi,127591,25.260123,55.409442,Dubai,"وزَارَة الصَّحَه (محِيصْنَه 2)",51b6bc87498ebb7c696458fd,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127591
,poi,127593,25.259871267398,55.291674713558,Dubai,"Cosmopolitan Medical Centre",51b6dc90498ec4c6f2410c76,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127593,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127593
,poi,127595,25.234134674072,55.353523254395,Dubai,"Veterinary Hospital Garhoud",51b6feb7498e4f3e625f96fe,0,Veterinarian,http://tour-pedia.org/api/getPlaceDetails?id=127595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127595
,poi,127598,25.119263,55.442806,Dubai,"DXB Terminal 3 Special Handling Lounge",51b808c6498e038d55c81a37,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127598,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127598
"Lulu Village",poi,127600,25.2813,55.4107,Dubai,"Al Muhaisnah Poly Clinic",51b83221498e657f61e8fa73,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127600
,poi,127604,25.264966710577,55.358275762119,Dubai,"Gate F12",51b843ee498ebbe1eb77c3b3,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127604,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127604
,poi,127605,25.242097,55.375875,Dubai,"EK121 - DXB-IST",51b84704498ea78663a24f65,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127605
,poi,127606,25.259868,55.294822,Dubai,"Metro Al Ghubaiba",51b85b23498ed2915a69acea,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=127606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127606
,poi,127613,25.17751566451,55.222125800245,Dubai,"Jumierah Street",51b8b200498ee6f7ccdfc52f,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127613,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127613
,poi,127624,25.076906288566,55.139154276456,Dubai,"Etihad Airways",51b9f8fe498ec3a4b21796ba,0,"Travel Lounge",http://tour-pedia.org/api/getPlaceDetails?id=127624,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127624
,poi,127628,25.270793,55.326229,Dubai,"Лала Тракторист",51bada23498e3fb874c86bd2,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=127628,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127628
,poi,127632,25.215048752104,55.253461181199,Dubai,"Mercato Parking",51bafdae498e953a869bc935,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=127632,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127632
,poi,127638,25.147560119629,55.210510253906,Dubai,"J3 Mall Parking",51bc3cba498e13ed88016cb5,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=127638,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127638
"Al Garhoud",poi,127639,25.249526,55.345678,Dubai,"Prime Hospital",51bc3f5d498ecc570037e408,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127639,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127639
"Dubai Mall, Level 2, Metro Link",poi,127644,25.19869880934,55.278049752911,Dubai,"Upper Hell (Metro Link)",51bcbd30498e61697eb7c73c,0,"Tourist Information Center",http://tour-pedia.org/api/getPlaceDetails?id=127644,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127644
,poi,127645,25.224258,55.265432,Dubai,"Emirates German Orthopedic Clinic",51bd60f6498e58791e4f169c,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127645
Karama,poi,127649,25.245901487879,55.30964848557,Dubai,"ESS. Karam Medical Fitness",51beb7db498ecc92267e4729,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127649,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127649
,poi,127658,25.185051,55.276074,Dubai,"Doctor Aseel",51bfe6cd498e6aea7a22ef58,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=127658,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127658
"Al Montazah Complex, Jebel Ali",poi,127662,25.030245,55.113363,Dubai,"General Medical Center",51c00a67498e0748991341d9,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127662,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127662
"Jabel ali hotel",poi,127665,25.031447,55.111128,Dubai,"Um hurair yacht",51c0485de4b0111e626253c3,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127665,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127665
"Shaikh zaiyd road",poi,127667,25.0627184,55.1307613,Dubai,"Off to sharjah",51c0706f498eef4508a7e239,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127667,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127667
,poi,127674,25.228957452943,55.329851170608,Dubai,"Sheikh Zayed Road",51c218c0498eadedc4784e31,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127674,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127674
,poi,127678,25.164461585565,55.228647667215,Dubai,"Chinese Consulate",51c29713498e511b5852a59a,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127678,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127678
,poi,127681,25.215855395854,55.277531571877,Dubai,"Sh.zaid Street",51c2c474498e2b0c260d24c5,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127681
,poi,127683,25.27724094124,55.348184018427,Dubai,"Ministry Of Environment & Water وزارة البيئة والمياه",51c2d8aa498e16a27cd2fc1b,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127683
,poi,127687,25.21343,55.2491,Dubai,"Okos taxis",51c32a93498eae3398df48d5,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=127687,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127687
Marina,poi,127693,25.072416,55.138737,Dubai,Budget,51c52ff4498e6ebbd13c7182,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=127693,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127693
,poi,127696,25.267796562836,55.35196558346,Dubai,طيارة,51c57a2c498edd33f907584b,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127696
,poi,127698,25.004211182316,55.155082771725,Dubai,"Uranus Travel",51c57ea4498ee2e83c89df18,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127698
"Al Garhoud",poi,127713,25.252805043733,55.338325714191,Dubai,"Progressive Limousine",51c7d236498e6ebbe81f7612,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=127713,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127713
"Dubai trade center",poi,127714,25.2291,55.2905,Dubai,"Consulate of switzerland",51c80f67498e5c7b07f5e668,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127714,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127714
,poi,127718,25.284823,55.351659,Dubai,"Royal adventure LLC",51c83675498e7b1efa6c7208,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127718,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127718
,poi,127719,25.116035545057,55.202973042947,Dubai,"مطار دبي غرفة المدخنين",51c859a0498eb9003702e15a,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127719,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127719
"الخليج التجاري",poi,127732,25.186782041421,55.256725940491,Dubai,"Emirates Office Airlines",51c9741c498e48a12b82b45c,0,"Tourist Information Center",http://tour-pedia.org/api/getPlaceDetails?id=127732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127732
"Terminal 3",poi,127733,25.2377,55.3921,Dubai,"Emirates EK 508",51c98db5498e263054908de1,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127733
,poi,127747,25.069987,55.130542,Dubai,"Dubai Marina Dhow Cruise",51cb17c9498e6f3cca395f02,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127747
,poi,127751,25.253736,55.352389,Dubai,"Gate C 6",51cb5802498e5c18137cd4a1,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127751
"Al Mizhar",poi,127755,25.253400612715,55.447299168031,Dubai,"قصر المزهر لقاعات الحفلات",51cc8007498e2867d240935c,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127755
"Al Faris Bldg 39",poi,127768,25.23311,55.325922,Dubai,"AMC AbuHamour Medical Center",51ce8700498e48b0698b4c49,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127768,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127768
,poi,127769,25.276622772217,55.347927093506,Dubai,"SATA Sharjah Airport Travel Agency",51ce9d1b498e2a038722494c,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127769,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127769
,poi,127771,25.268159,55.351516,Dubai,"Flight FZ 849 - Dubai - Riyadh",51cecb22498e7a11478a62a3,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127771
,poi,127776,25.088,55.3027,Dubai,E311,51cef41f498ea981b008cf9b,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127776,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127776
,poi,127777,25.088,55.3027,Dubai,E311,51cef420498eb388685f7541,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127777
,poi,127778,25.088,55.3027,Dubai,E311,51cef420498ecb344d275530,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127778,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127778
Dubai,poi,127779,25.130324,55.257109,Dubai,"طريق الخيل",51cef4a3498ebdda48320564,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127779,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127779
"7 53 St.",poi,127780,25.247701000014,55.340302686902,Dubai,"Welcare Hospital I.C.U",51cef8cc498e2beb9bc8a989,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127780,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127780
,poi,127789,25.059578137547,55.281310046724,Dubai,"mohammed Bin Zayed road E-311",51d0942f498e9bffa9493e9f,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127789
,poi,127790,25.248723983765,55.295234680176,Dubai,"Al-Mankhool Health Center مركز المنخول الصحي",51d10da7498e45e35fa98427,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127790,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127790
,poi,127791,25.233499563404,55.359237456383,Dubai,"شارع مراكش Marrakesh Street",51d12641498e7eb250ebbe5f,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127791,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127791
,poi,127793,25.252778839876,55.364445918426,Dubai,"Dubai Int'l Airport T3 Emirates Transfer Desk",51d14d5d498ea8d22279063b,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127793,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127793
"City Hospital",poi,127799,25.230488033383,55.322462953233,Dubai,"Physiotherapy Department",51d24773498ed882574ad454,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127799,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127799
"برج خليفه",poi,127805,25.193514790114,55.27977704553,Dubai,"شارع بوليفار (محمد بن راشد ال مكتوم)",51d31088498e6f583cb39d17,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127805,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127805
,poi,127808,25.034984,55.294489,Dubai,"شارع الامارات",51d390a0498e0edec7fad84e,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127808,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127808
"Building 12, Knowledge Village TECOM",poi,127809,25.1022,55.160609,Dubai,"Emirates Identity Authority",51d39ef9498e460c2ff40d13,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127809,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127809
,poi,127812,25.278418,55.345228,Dubai,"المجلس الوطني للسياحة و الاثار",51d3e4e9498ea5b1f674dd99,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127812
